timestamp,hour,day_of_week,month,is_weekend,weather_code,weather,event,mall_capacity,mall_occupied,mall_available,mall_occupancy,hospital_capacity,hospital_occupied,hospital_available,hospital_occupancy,office_capacity,office_occupied,office_available,office_occupancy,station_capacity,station_occupied,station_available,station_occupancy,market_capacity,market_occupied,market_available,market_occupancy,airport_capacity,airport_occupied,airport_available,airport_occupancy,total_capacity,total_occupied,total_available,total_occupancy
2023-09-27 12:00:00,12,2,9,0,1,rain,0,500,433,67,0.868,300,167,133,0.557,400,347,53,0.868,250,104,146,0.418,200,121,79,0.606,600,146,454,0.245,2250,1318,932,0.586
2023-09-27 13:00:00,13,2,9,0,1,rain,0,500,442,58,0.885,300,172,128,0.574,400,310,90,0.777,250,107,143,0.43,200,112,88,0.562,600,228,372,0.381,2250,1371,879,0.609
2023-09-27 14:00:00,14,2,9,0,1,rain,0,500,336,164,0.672,300,114,186,0.383,400,252,148,0.63,250,92,158,0.371,200,97,103,0.485,600,186,414,0.311,2250,1077,1173,0.479
2023-09-27 15:00:00,15,2,9,0,0,clear,0,500,458,42,0.916,300,205,95,0.685,400,329,71,0.825,250,106,144,0.424,200,117,83,0.588,600,248,352,0.414,2250,1463,787,0.65
2023-09-27 16:00:00,16,2,9,0,0,clear,0,500,413,87,0.827,300,181,119,0.605,400,294,106,0.736,250,100,150,0.402,200,110,90,0.551,600,248,352,0.415,2250,1346,904,0.598
2023-09-27 17:00:00,17,2,9,0,0,clear,0,500,495,5,0.99,300,208,92,0.695,400,389,11,0.973,250,236,14,0.947,200,144,56,0.724,600,297,303,0.495,2250,1769,481,0.786
2023-09-27 18:00:00,18,2,9,0,1,rain,0,500,469,31,0.938,300,153,147,0.512,400,342,58,0.856,250,191,59,0.767,200,123,77,0.619,600,196,404,0.328,2250,1474,776,0.655
2023-09-27 19:00:00,19,2,9,0,1,rain,0,500,470,30,0.941,300,156,144,0.52,400,55,345,0.138,250,202,48,0.811,200,110,90,0.55,600,220,380,0.367,2250,1213,1037,0.539
2023-09-27 20:00:00,20,2,9,0,0,clear,0,500,439,61,0.88,300,232,68,0.776,400,91,309,0.23,250,91,159,0.367,200,98,102,0.492,600,296,304,0.494,2250,1247,1003,0.554
2023-09-27 21:00:00,21,2,9,0,0,clear,0,500,355,145,0.711,300,171,129,0.572,400,62,338,0.156,250,110,140,0.442,200,118,82,0.593,600,301,299,0.502,2250,1117,1133,0.496
2023-09-27 22:00:00,22,2,9,0,0,clear,0,500,108,392,0.217,300,201,99,0.67,400,49,351,0.125,250,24,226,0.097,200,24,176,0.123,600,306,294,0.512,2250,712,1538,0.316
2023-09-27 23:00:00,23,2,9,0,2,heavy_rain,0,500,49,451,0.099,300,159,141,0.533,400,74,326,0.186,250,12,238,0.05,200,18,182,0.09,600,269,331,0.448,2250,581,1669,0.258
2023-09-28 00:00:00,0,3,9,0,1,rain,0,500,25,475,0.05,300,171,129,0.573,400,90,310,0.227,250,37,213,0.149,200,10,190,0.05,600,317,283,0.529,2250,650,1600,0.289
2023-09-28 01:00:00,1,3,9,0,0,clear,0,500,75,425,0.152,300,168,132,0.561,400,22,378,0.057,250,13,237,0.053,200,10,190,0.052,600,273,327,0.455,2250,561,1689,0.249
2023-09-28 02:00:00,2,3,9,0,1,rain,0,500,65,435,0.131,300,159,141,0.533,400,52,348,0.13,250,12,238,0.05,200,10,190,0.05,600,231,369,0.386,2250,529,1721,0.235
2023-09-28 03:00:00,3,3,9,0,1,rain,0,500,47,453,0.096,300,165,135,0.553,400,32,368,0.08,250,12,238,0.05,200,10,190,0.05,600,264,336,0.44,2250,530,1720,0.236
2023-09-28 04:00:00,4,3,9,0,0,clear,0,500,79,421,0.159,300,161,139,0.538,400,81,319,0.203,250,12,238,0.05,200,22,178,0.113,600,306,294,0.511,2250,661,1589,0.294
2023-09-28 05:00:00,5,3,9,0,1,rain,0,500,25,475,0.05,300,173,127,0.579,400,45,355,0.114,250,26,224,0.107,200,22,178,0.114,600,210,390,0.35,2250,501,1749,0.223
2023-09-28 06:00:00,6,3,9,0,0,clear,0,500,357,143,0.715,300,192,108,0.64,400,56,344,0.142,250,64,186,0.259,200,95,105,0.477,600,202,398,0.338,2250,966,1284,0.429
2023-09-28 07:00:00,7,3,9,0,0,clear,0,500,369,131,0.739,300,203,97,0.678,400,50,350,0.126,250,145,105,0.583,200,99,101,0.498,600,290,310,0.485,2250,1156,1094,0.514
2023-09-28 08:00:00,8,3,9,0,0,clear,0,500,342,158,0.685,300,196,104,0.654,400,264,136,0.662,250,149,101,0.597,200,81,119,0.405,600,269,331,0.449,2250,1301,949,0.578
2023-09-28 09:00:00,9,3,9,0,2,heavy_rain,0,500,313,187,0.628,300,140,160,0.467,400,196,204,0.492,250,125,125,0.5,200,80,120,0.404,600,172,428,0.288,2250,1026,1224,0.456
2023-09-28 10:00:00,10,3,9,0,0,clear,0,500,481,19,0.964,300,170,130,0.567,400,313,87,0.785,250,116,134,0.466,200,109,91,0.546,600,207,393,0.345,2250,1396,854,0.62
2023-09-28 11:00:00,11,3,9,0,0,clear,0,500,458,42,0.917,300,184,116,0.615,400,343,57,0.858,250,115,135,0.462,200,108,92,0.542,600,177,423,0.296,2250,1385,865,0.616
2023-09-28 12:00:00,12,3,9,0,0,clear,0,500,495,5,0.99,300,229,71,0.766,400,378,22,0.946,250,87,163,0.352,200,147,53,0.739,600,204,396,0.34,2250,1540,710,0.684
2023-09-28 13:00:00,13,3,9,0,0,clear,0,500,495,5,0.99,300,239,61,0.798,400,377,23,0.944,250,136,114,0.547,200,124,76,0.625,600,229,371,0.383,2250,1600,650,0.711
2023-09-28 14:00:00,14,3,9,0,0,clear,0,500,418,82,0.838,300,210,90,0.703,400,320,80,0.801,250,100,150,0.402,200,103,97,0.518,600,279,321,0.467,2250,1430,820,0.636
2023-09-28 15:00:00,15,3,9,0,0,clear,0,500,442,58,0.885,300,210,90,0.703,400,285,115,0.714,250,118,132,0.474,200,112,88,0.564,600,227,373,0.379,2250,1394,856,0.62
2023-09-28 16:00:00,16,3,9,0,0,clear,0,500,455,45,0.911,300,171,129,0.572,400,325,75,0.813,250,100,150,0.402,200,124,76,0.62,600,294,306,0.49,2250,1469,781,0.653
2023-09-28 17:00:00,17,3,9,0,0,clear,0,500,490,10,0.98,300,208,92,0.693,400,375,25,0.939,250,247,3,0.99,200,157,43,0.79,600,170,430,0.284,2250,1647,603,0.732
2023-09-28 18:00:00,18,3,9,0,1,rain,0,500,440,60,0.881,300,174,126,0.582,400,334,66,0.836,250,217,33,0.871,200,117,83,0.587,600,194,406,0.325,2250,1476,774,0.656
2023-09-28 19:00:00,19,3,9,0,0,clear,0,500,495,5,0.99,300,187,113,0.626,400,35,365,0.089,250,243,7,0.974,200,163,37,0.817,600,258,342,0.43,2250,1381,869,0.614
2023-09-28 20:00:00,20,3,9,0,1,rain,0,500,332,168,0.665,300,160,140,0.535,400,82,318,0.207,250,87,163,0.352,200,88,112,0.445,600,232,368,0.387,2250,981,1269,0.436
2023-09-28 21:00:00,21,3,9,0,0,clear,0,500,400,100,0.802,300,176,124,0.589,400,91,309,0.228,250,103,147,0.413,200,118,82,0.594,600,256,344,0.427,2250,1144,1106,0.508
2023-09-28 22:00:00,22,3,9,0,1,rain,0,500,112,388,0.226,300,149,151,0.498,400,45,355,0.114,250,31,219,0.128,200,33,167,0.168,600,117,483,0.195,2250,487,1763,0.216
2023-09-28 23:00:00,23,3,9,0,0,clear,0,500,104,396,0.21,300,193,107,0.646,400,108,292,0.272,250,34,216,0.139,200,38,162,0.192,600,194,406,0.324,2250,671,1579,0.298
2023-09-29 00:00:00,0,4,9,0,1,rain,0,500,52,448,0.105,300,171,129,0.57,400,50,350,0.127,250,29,221,0.118,200,26,174,0.134,600,229,371,0.382,2250,557,1693,0.248
2023-09-29 01:00:00,1,4,9,0,2,heavy_rain,0,500,44,456,0.09,300,134,166,0.448,400,20,380,0.05,250,12,238,0.05,200,15,185,0.077,600,201,399,0.336,2250,426,1824,0.189
2023-09-29 02:00:00,2,4,9,0,1,rain,1,500,63,437,0.127,300,191,109,0.64,400,79,321,0.198,250,12,238,0.05,200,10,190,0.05,600,298,302,0.498,2250,653,1597,0.29
2023-09-29 03:00:00,3,4,9,0,0,clear,0,500,100,400,0.201,300,195,105,0.653,400,103,297,0.259,250,20,230,0.083,200,13,187,0.069,600,195,405,0.325,2250,626,1624,0.278
2023-09-29 04:00:00,4,4,9,0,1,rain,0,500,27,473,0.055,300,142,158,0.476,400,109,291,0.273,250,12,238,0.05,200,26,174,0.133,600,182,418,0.304,2250,498,1752,0.221
2023-09-29 05:00:00,5,4,9,0,0,clear,0,500,77,423,0.156,300,153,147,0.513,400,59,341,0.149,250,12,238,0.05,200,18,182,0.093,600,289,311,0.482,2250,608,1642,0.27
2023-09-29 06:00:00,6,4,9,0,1,rain,0,500,251,249,0.503,300,142,158,0.474,400,79,321,0.199,250,60,190,0.243,200,68,132,0.341,600,201,399,0.336,2250,801,1449,0.356
2023-09-29 07:00:00,7,4,9,0,0,clear,0,500,307,193,0.615,300,187,113,0.626,400,58,342,0.147,250,159,91,0.64,200,89,111,0.447,600,290,310,0.484,2250,1090,1160,0.484
2023-09-29 08:00:00,8,4,9,0,1,rain,0,500,307,193,0.616,300,151,149,0.506,400,205,195,0.514,250,115,135,0.464,200,82,118,0.413,600,175,425,0.293,2250,1035,1215,0.46
2023-09-29 09:00:00,9,4,9,0,0,clear,0,500,431,69,0.863,300,223,77,0.744,400,292,108,0.731,250,220,30,0.88,200,121,79,0.608,600,282,318,0.471,2250,1569,681,0.697
2023-09-29 10:00:00,10,4,9,0,0,clear,0,500,474,26,0.95,300,195,105,0.651,400,333,67,0.834,250,121,129,0.488,200,109,91,0.55,600,282,318,0.47,2250,1514,736,0.673
2023-09-29 11:00:00,11,4,9,0,0,clear,0,500,435,65,0.871,300,191,109,0.64,400,319,81,0.798,250,106,144,0.424,200,111,89,0.557,600,263,337,0.438,2250,1425,825,0.633
2023-09-29 12:00:00,12,4,9,0,1,rain,0,500,447,53,0.896,300,182,118,0.609,400,303,97,0.758,250,95,155,0.384,200,114,86,0.572,600,226,374,0.378,2250,1367,883,0.608
2023-09-29 13:00:00,13,4,9,0,1,rain,0,500,454,46,0.91,300,164,136,0.549,400,295,105,0.74,250,120,130,0.481,200,118,82,0.591,600,244,356,0.407,2250,1395,855,0.62
2023-09-29 14:00:00,14,4,9,0,0,clear,0,500,424,76,0.849,300,180,120,0.603,400,309,91,0.774,250,98,152,0.396,200,122,78,0.612,600,231,369,0.385,2250,1364,886,0.606
2023-09-29 15:00:00,15,4,9,0,0,clear,0,500,395,105,0.79,300,215,85,0.718,400,346,54,0.866,250,100,150,0.404,200,101,99,0.509,600,226,374,0.378,2250,1383,867,0.615
2023-09-29 16:00:00,16,4,9,0,0,clear,0,500,404,96,0.809,300,211,89,0.706,400,316,84,0.791,250,106,144,0.426,200,120,80,0.601,600,287,313,0.48,2250,1444,806,0.642
2023-09-29 17:00:00,17,4,9,0,0,clear,0,500,495,5,0.99,300,213,87,0.711,400,396,4,0.99,250,247,3,0.99,200,150,50,0.752,600,258,342,0.432,2250,1759,491,0.782
2023-09-29 18:00:00,18,4,9,0,1,rain,0,500,432,68,0.866,300,162,138,0.543,400,325,75,0.814,250,222,28,0.89,200,113,87,0.565,600,174,426,0.291,2250,1428,822,0.635
2023-09-29 19:00:00,19,4,9,0,0,clear,1,500,495,5,0.99,300,276,24,0.921,400,82,318,0.207,250,247,3,0.99,200,191,9,0.958,600,300,300,0.501,2250,1591,659,0.707
2023-09-29 20:00:00,20,4,9,0,0,clear,0,500,444,56,0.889,300,210,90,0.702,400,83,317,0.209,250,108,142,0.433,200,102,98,0.512,600,228,372,0.381,2250,1175,1075,0.522
2023-09-29 21:00:00,21,4,9,0,2,heavy_rain,0,500,299,201,0.598,300,109,191,0.364,400,20,380,0.051,250,66,184,0.266,200,78,122,0.391,600,155,445,0.26,2250,727,1523,0.323
2023-09-29 22:00:00,22,4,9,0,1,rain,0,500,77,423,0.155,300,172,128,0.575,400,89,311,0.224,250,12,238,0.05,200,34,166,0.171,600,255,345,0.425,2250,639,1611,0.284
2023-09-29 23:00:00,23,4,9,0,0,clear,0,500,115,385,0.231,300,176,124,0.587,400,86,314,0.217,250,12,238,0.05,200,20,180,0.102,600,228,372,0.381,2250,637,1613,0.283
2023-09-30 00:00:00,0,5,9,1,0,clear,0,500,85,415,0.17,300,202,98,0.676,400,78,322,0.197,250,34,216,0.138,200,34,166,0.17,600,330,270,0.551,2250,763,1487,0.339
2023-09-30 01:00:00,1,5,9,1,1,rain,0,500,42,458,0.085,300,182,118,0.607,400,51,349,0.128,250,12,238,0.05,200,28,172,0.143,600,246,354,0.411,2250,561,1689,0.249
2023-09-30 02:00:00,2,5,9,1,0,clear,0,500,74,426,0.148,300,185,115,0.617,400,110,290,0.277,250,34,216,0.139,200,17,183,0.087,600,186,414,0.311,2250,606,1644,0.269
2023-09-30 03:00:00,3,5,9,1,0,clear,0,500,71,429,0.143,300,184,116,0.615,400,79,321,0.2,250,14,236,0.06,200,40,160,0.201,600,333,267,0.556,2250,721,1529,0.32
2023-09-30 04:00:00,4,5,9,1,0,clear,0,500,90,410,0.18,300,222,78,0.741,400,54,346,0.136,250,13,237,0.055,200,34,166,0.172,600,260,340,0.434,2250,673,1577,0.299
2023-09-30 05:00:00,5,5,9,1,1,rain,0,500,51,449,0.102,300,201,99,0.67,400,89,311,0.224,250,33,217,0.134,200,25,175,0.125,600,217,383,0.362,2250,616,1634,0.274
2023-09-30 06:00:00,6,5,9,1,1,rain,0,500,373,127,0.747,300,163,137,0.546,400,87,313,0.218,250,63,187,0.254,200,84,116,0.424,600,257,343,0.43,2250,1027,1223,0.456
2023-09-30 07:00:00,7,5,9,1,0,clear,0,500,437,63,0.876,300,227,73,0.759,400,105,295,0.264,250,174,76,0.698,200,93,107,0.47,600,304,296,0.507,2250,1340,910,0.596
2023-09-30 08:00:00,8,5,9,1,1,rain,0,500,387,113,0.775,300,195,105,0.651,400,55,345,0.14,250,141,109,0.566,200,80,120,0.404,600,216,384,0.36,2250,1074,1176,0.477
2023-09-30 09:00:00,9,5,9,1,0,clear,0,500,495,5,0.99,300,204,96,0.681,400,73,327,0.184,250,235,15,0.943,200,146,54,0.735,600,307,293,0.512,2250,1460,790,0.649
2023-09-30 10:00:00,10,5,9,1,0,clear,0,500,495,5,0.99,300,212,88,0.707,400,109,291,0.273,250,119,131,0.476,200,146,54,0.732,600,258,342,0.431,2250,1339,911,0.595
2023-09-30 11:00:00,11,5,9,1,0,clear,0,500,495,5,0.99,300,234,66,0.781,400,95,305,0.24,250,137,113,0.551,200,131,69,0.659,600,293,307,0.489,2250,1385,865,0.616
2023-09-30 12:00:00,12,5,9,1,0,clear,0,500,495,5,0.99,300,223,77,0.747,400,75,325,0.188,250,141,109,0.565,200,141,59,0.708,600,331,269,0.552,2250,1406,844,0.625
2023-09-30 13:00:00,13,5,9,1,1,rain,0,500,495,5,0.99,300,208,92,0.695,400,61,339,0.155,250,144,106,0.577,200,141,59,0.706,600,254,346,0.424,2250,1303,947,0.579
2023-09-30 14:00:00,14,5,9,1,0,clear,0,500,495,5,0.99,300,215,85,0.719,400,91,309,0.229,250,127,123,0.509,200,137,63,0.688,600,210,390,0.351,2250,1275,975,0.567
2023-09-30 15:00:00,15,5,9,1,0,clear,0,500,495,5,0.99,300,190,110,0.636,400,50,350,0.126,250,130,120,0.523,200,140,60,0.701,600,296,304,0.494,2250,1301,949,0.578
2023-09-30 16:00:00,16,5,9,1,1,rain,0,500,442,58,0.884,300,184,116,0.614,400,86,314,0.217,250,101,149,0.406,200,110,90,0.555,600,252,348,0.42,2250,1175,1075,0.522
2023-09-30 17:00:00,17,5,9,1,0,clear,0,500,495,5,0.99,300,217,83,0.726,400,60,340,0.15,250,247,3,0.99,200,169,31,0.848,600,392,208,0.654,2250,1580,670,0.702
2023-09-30 18:00:00,18,5,9,1,0,clear,0,500,495,5,0.99,300,210,90,0.702,400,71,329,0.18,250,247,3,0.99,200,168,32,0.842,600,230,370,0.385,2250,1421,829,0.632
2023-09-30 19:00:00,19,5,9,1,1,rain,0,500,495,5,0.99,300,210,90,0.703,400,67,333,0.169,250,247,3,0.99,200,135,65,0.679,600,237,363,0.395,2250,1391,859,0.618
2023-09-30 20:00:00,20,5,9,1,0,clear,0,500,495,5,0.99,300,236,64,0.79,400,73,327,0.185,250,97,153,0.389,200,118,82,0.594,600,278,322,0.464,2250,1297,953,0.576
2023-09-30 21:00:00,21,5,9,1,2,heavy_rain,0,500,378,122,0.756,300,163,137,0.544,400,36,364,0.092,250,68,182,0.275,200,65,135,0.326,600,218,382,0.364,2250,928,1322,0.412
2023-09-30 22:00:00,22,5,9,1,0,clear,0,500,164,336,0.329,300,200,100,0.67,400,36,364,0.092,250,12,238,0.052,200,22,178,0.111,600,240,360,0.401,2250,674,1576,0.3
2023-09-30 23:00:00,23,5,9,1,0,clear,0,500,174,326,0.349,300,228,72,0.762,400,77,323,0.194,250,21,229,0.085,200,23,177,0.117,600,302,298,0.504,2250,825,1425,0.367
2023-10-01 00:00:00,0,6,10,1,0,clear,0,500,87,413,0.175,300,244,56,0.816,400,53,347,0.134,250,52,198,0.211,200,33,167,0.167,600,195,405,0.325,2250,664,1586,0.295
2023-10-01 01:00:00,1,6,10,1,0,clear,0,500,149,351,0.298,300,212,88,0.709,400,73,327,0.184,250,25,225,0.103,200,26,174,0.132,600,332,268,0.555,2250,817,1433,0.363
2023-10-01 02:00:00,2,6,10,1,0,clear,0,500,55,445,0.111,300,189,111,0.633,400,78,322,0.197,250,12,238,0.05,200,37,163,0.19,600,224,376,0.373,2250,595,1655,0.264
2023-10-01 03:00:00,3,6,10,1,0,clear,0,500,87,413,0.175,300,163,137,0.543,400,74,326,0.187,250,18,232,0.073,200,36,164,0.185,600,287,313,0.478,2250,665,1585,0.296
2023-10-01 04:00:00,4,6,10,1,2,heavy_rain,0,500,56,444,0.112,300,119,181,0.397,400,49,351,0.124,250,12,238,0.05,200,10,190,0.05,600,177,423,0.297,2250,423,1827,0.188
2023-10-01 05:00:00,5,6,10,1,1,rain,0,500,101,399,0.204,300,189,111,0.633,400,65,335,0.164,250,12,238,0.052,200,10,190,0.05,600,232,368,0.387,2250,609,1641,0.271
2023-10-01 06:00:00,6,6,10,1,0,clear,1,500,495,5,0.99,300,282,18,0.943,400,100,300,0.25,250,136,114,0.544,200,130,70,0.653,600,313,287,0.522,2250,1456,794,0.647
2023-10-01 07:00:00,7,6,10,1,1,rain,0,500,334,166,0.669,300,198,102,0.661,400,73,327,0.184,250,138,112,0.555,200,64,136,0.323,600,266,334,0.445,2250,1073,1177,0.477
2023-10-01 08:00:00,8,6,10,1,0,clear,0,500,468,32,0.937,300,206,94,0.69,400,77,323,0.193,250,166,84,0.667,200,91,109,0.457,600,253,347,0.422,2250,1261,989,0.56
2023-10-01 09:00:00,9,6,10,1,1,rain,0,500,491,9,0.983,300,163,137,0.545,400,49,351,0.125,250,185,65,0.742,200,105,95,0.528,600,227,373,0.379,2250,1220,1030,0.542
2023-10-01 10:00:00,10,6,10,1,1,rain,0,500,493,7,0.986,300,140,160,0.47,400,47,353,0.12,250,90,160,0.363,200,111,89,0.56,600,274,326,0.457,2250,1155,1095,0.513
2023-10-01 11:00:00,11,6,10,1,0,clear,0,500,495,5,0.99,300,196,104,0.656,400,52,348,0.131,250,132,118,0.53,200,115,85,0.577,600,276,324,0.461,2250,1266,984,0.563
2023-10-01 12:00:00,12,6,10,1,0,clear,0,500,495,5,0.99,300,215,85,0.719,400,47,353,0.118,250,132,118,0.531,200,132,68,0.662,600,179,421,0.299,2250,1200,1050,0.533
2023-10-01 13:00:00,13,6,10,1,0,clear,0,500,495,5,0.99,300,202,98,0.673,400,87,313,0.219,250,150,100,0.604,200,147,53,0.739,600,294,306,0.491,2250,1375,875,0.611
2023-10-01 14:00:00,14,6,10,1,0,clear,0,500,495,5,0.99,300,175,125,0.583,400,66,334,0.165,250,111,139,0.445,200,132,68,0.664,600,345,255,0.576,2250,1324,926,0.588
2023-10-01 15:00:00,15,6,10,1,0,clear,0,500,495,5,0.99,300,214,86,0.716,400,83,317,0.21,250,115,135,0.461,200,117,83,0.587,600,277,323,0.463,2250,1301,949,0.578
2023-10-01 16:00:00,16,6,10,1,0,clear,0,500,495,5,0.99,300,213,87,0.712,400,97,303,0.243,250,113,137,0.453,200,128,72,0.64,600,309,291,0.517,2250,1355,895,0.602
2023-10-01 17:00:00,17,6,10,1,1,rain,0,500,495,5,0.99,300,179,121,0.598,400,20,380,0.05,250,241,9,0.968,200,137,63,0.687,600,237,363,0.395,2250,1309,941,0.582
2023-10-01 18:00:00,18,6,10,1,0,clear,0,500,495,5,0.99,300,226,74,0.754,400,95,305,0.239,250,247,3,0.99,200,152,48,0.762,600,252,348,0.421,2250,1467,783,0.652
2023-10-01 19:00:00,19,6,10,1,1,rain,0,500,495,5,0.99,300,153,147,0.511,400,45,355,0.114,250,235,15,0.942,200,142,58,0.711,600,155,445,0.26,2250,1225,1025,0.544
2023-10-01 20:00:00,20,6,10,1,0,clear,0,500,458,42,0.917,300,203,97,0.678,400,77,323,0.193,250,107,143,0.431,200,105,95,0.528,600,266,334,0.444,2250,1216,1034,0.54
2023-10-01 21:00:00,21,6,10,1,1,rain,0,500,435,65,0.872,300,163,137,0.544,400,48,352,0.12,250,79,171,0.317,200,105,95,0.526,600,185,415,0.31,2250,1015,1235,0.451
2023-10-01 22:00:00,22,6,10,1,0,clear,0,500,147,353,0.294,300,192,108,0.643,400,86,314,0.216,250,24,226,0.1,200,31,169,0.156,600,312,288,0.52,2250,792,1458,0.352
2023-10-01 23:00:00,23,6,10,1,1,rain,0,500,156,344,0.313,300,190,110,0.635,400,57,343,0.145,250,14,236,0.058,200,15,185,0.079,600,231,369,0.386,2250,663,1587,0.295
2023-10-02 00:00:00,0,0,10,0,0,clear,1,500,108,392,0.216,300,243,57,0.813,400,87,313,0.218,250,19,231,0.077,200,26,174,0.133,600,448,152,0.748,2250,931,1319,0.414
2023-10-02 01:00:00,1,0,10,0,0,clear,0,500,47,453,0.096,300,199,101,0.666,400,79,321,0.198,250,12,238,0.05,200,10,190,0.05,600,241,359,0.403,2250,588,1662,0.261
2023-10-02 02:00:00,2,0,10,0,0,clear,0,500,49,451,0.099,300,184,116,0.617,400,74,326,0.187,250,12,238,0.05,200,24,176,0.121,600,315,285,0.526,2250,658,1592,0.292
2023-10-02 03:00:00,3,0,10,0,0,clear,0,500,74,426,0.149,300,191,109,0.637,400,36,364,0.091,250,23,227,0.095,200,21,179,0.106,600,332,268,0.554,2250,677,1573,0.301
2023-10-02 04:00:00,4,0,10,0,0,clear,0,500,31,469,0.064,300,186,114,0.623,400,25,375,0.063,250,25,225,0.102,200,16,184,0.08,600,253,347,0.422,2250,536,1714,0.238
2023-10-02 05:00:00,5,0,10,0,2,heavy_rain,0,500,25,475,0.05,300,124,176,0.414,400,34,366,0.087,250,27,223,0.111,200,18,182,0.093,600,122,478,0.204,2250,350,1900,0.156
2023-10-02 06:00:00,6,0,10,0,0,clear,0,500,291,209,0.584,300,185,115,0.619,400,23,377,0.058,250,93,157,0.373,200,81,119,0.409,600,249,351,0.416,2250,922,1328,0.41
2023-10-02 07:00:00,7,0,10,0,0,clear,0,500,330,170,0.66,300,176,124,0.587,400,47,353,0.12,250,164,86,0.657,200,94,106,0.472,600,176,424,0.295,2250,987,1263,0.439
2023-10-02 08:00:00,8,0,10,0,1,rain,0,500,264,236,0.53,300,187,113,0.626,400,178,222,0.447,250,135,115,0.541,200,71,129,0.358,600,212,388,0.354,2250,1047,1203,0.465
2023-10-02 09:00:00,9,0,10,0,0,clear,0,500,403,97,0.806,300,166,134,0.556,400,318,82,0.795,250,205,45,0.821,200,94,106,0.471,600,251,349,0.418,2250,1437,813,0.639
2023-10-02 10:00:00,10,0,10,0,0,clear,0,500,400,100,0.801,300,214,86,0.716,400,339,61,0.848,250,96,154,0.385,200,131,69,0.66,600,213,387,0.356,2250,1393,857,0.619
2023-10-02 11:00:00,11,0,10,0,0,clear,0,500,408,92,0.818,300,181,119,0.606,400,365,35,0.914,250,103,147,0.415,200,111,89,0.559,600,152,448,0.254,2250,1320,930,0.587
2023-10-02 12:00:00,12,0,10,0,0,clear,0,500,443,57,0.888,300,218,82,0.73,400,333,67,0.834,250,118,132,0.474,200,126,74,0.634,600,264,336,0.441,2250,1502,748,0.668
2023-10-02 13:00:00,13,0,10,0,0,clear,0,500,495,5,0.99,300,147,153,0.493,400,383,17,0.96,250,144,106,0.578,200,133,67,0.666,600,185,415,0.309,2250,1487,763,0.661
2023-10-02 14:00:00,14,0,10,0,0,clear,0,500,413,87,0.826,300,165,135,0.551,400,284,116,0.711,250,94,156,0.377,200,95,105,0.478,600,191,409,0.32,2250,1242,1008,0.552
2023-10-02 15:00:00,15,0,10,0,0,clear,0,500,426,74,0.853,300,191,109,0.637,400,263,137,0.658,250,94,156,0.377,200,121,79,0.606,600,280,320,0.467,2250,1375,875,0.611
2023-10-02 16:00:00,16,0,10,0,0,clear,0,500,385,115,0.772,300,157,143,0.527,400,328,72,0.821,250,115,135,0.461,200,118,82,0.593,600,262,338,0.437,2250,1365,885,0.607
2023-10-02 17:00:00,17,0,10,0,0,clear,0,500,495,5,0.99,300,170,130,0.569,400,370,30,0.927,250,226,24,0.904,200,144,56,0.724,600,219,381,0.365,2250,1624,626,0.722
2023-10-02 18:00:00,18,0,10,0,1,rain,0,500,410,90,0.821,300,144,156,0.481,400,289,111,0.724,250,195,55,0.783,200,119,81,0.596,600,210,390,0.351,2250,1367,883,0.608
2023-10-02 19:00:00,19,0,10,0,0,clear,0,500,495,5,0.99,300,160,140,0.534,400,37,363,0.094,250,241,9,0.966,200,150,50,0.752,600,122,478,0.205,2250,1205,1045,0.536
2023-10-02 20:00:00,20,0,10,0,0,clear,0,500,362,138,0.726,300,196,104,0.655,400,54,346,0.135,250,79,171,0.317,200,106,94,0.53,600,232,368,0.387,2250,1029,1221,0.457
2023-10-02 21:00:00,21,0,10,0,0,clear,0,500,355,145,0.711,300,176,124,0.589,400,54,346,0.136,250,106,144,0.425,200,116,84,0.584,600,156,444,0.262,2250,963,1287,0.428
2023-10-02 22:00:00,22,0,10,0,0,clear,0,500,145,355,0.29,300,193,107,0.646,400,76,324,0.192,250,29,221,0.119,200,35,165,0.176,600,222,378,0.37,2250,700,1550,0.311
2023-10-02 23:00:00,23,0,10,0,2,heavy_rain,0,500,77,423,0.155,300,129,171,0.43,400,49,351,0.125,250,12,238,0.05,200,19,181,0.096,600,213,387,0.357,2250,499,1751,0.222
2023-10-03 00:00:00,0,1,10,0,0,clear,0,500,49,451,0.1,300,179,121,0.599,400,89,311,0.223,250,12,238,0.05,200,10,190,0.05,600,212,388,0.354,2250,551,1699,0.245
2023-10-03 01:00:00,1,1,10,0,1,rain,0,500,58,442,0.118,300,190,110,0.635,400,46,354,0.116,250,22,228,0.091,200,18,182,0.094,600,265,335,0.443,2250,599,1651,0.266
2023-10-03 02:00:00,2,1,10,0,1,rain,0,500,32,468,0.065,300,147,153,0.491,400,49,351,0.124,250,12,238,0.05,200,10,190,0.05,600,222,378,0.371,2250,472,1778,0.21
2023-10-03 03:00:00,3,1,10,0,1,rain,0,500,25,475,0.05,300,206,94,0.69,400,88,312,0.221,250,12,238,0.05,200,17,183,0.087,600,162,438,0.27,2250,510,1740,0.227
2023-10-03 04:00:00,4,1,10,0,0,clear,0,500,75,425,0.152,300,143,157,0.477,400,83,317,0.209,250,19,231,0.078,200,12,188,0.061,600,312,288,0.521,2250,644,1606,0.286
